"physical_id","last_visited","snapshot"
"40689","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"64348","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"63298","2017-02-09T06:40:00.000","2017-02-09T08:53:14.000"
"64365","2017-02-09T06:39:00.000","2017-02-09T08:53:14.000"
"64366",,"2017-02-09T08:53:14.000"
"64347","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"64364","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"88578","2017-02-09T08:15:00.000","2017-02-09T08:53:14.000"
"61999","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"64190","2017-02-09T06:23:00.000","2017-02-09T08:53:14.000"
"40686","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"88580",,"2017-02-09T08:53:14.000"
"64376","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"64377","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"40687","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"64191","2017-02-09T05:46:00.000","2017-02-09T08:53:14.000"
"98876",,"2017-02-09T08:53:14.000"
"64319","2017-02-09T07:23:00.000","2017-02-09T08:53:14.000"
"98877",,"2017-02-09T08:53:14.000"
"54228","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"64318","2017-02-09T07:23:00.000","2017-02-09T08:53:14.000"
"63359","2017-02-09T08:04:00.000","2017-02-09T08:53:14.000"
"100838","2017-02-09T05:49:00.000","2017-02-09T08:53:14.000"
"64317","2017-02-09T04:19:00.000","2017-02-09T08:53:14.000"
"63360","2017-02-09T08:04:00.000","2017-02-09T08:53:14.000"
"69947","2017-02-09T08:00:00.000","2017-02-09T08:53:14.000"
"64184","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"100844","2017-02-09T07:09:00.000","2017-02-09T08:53:14.000"
"170668","2017-02-09T08:00:00.000","2017-02-09T08:53:14.000"
"76311","2017-02-09T08:08:00.000","2017-02-09T08:53:14.000"
"105544",,"2017-02-09T08:53:14.000"
"69949","2017-02-09T07:58:00.000","2017-02-09T08:53:14.000"
"64183","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"69950","2017-02-09T07:58:00.000","2017-02-09T08:53:14.000"
"170670","2017-02-09T04:18:00.000","2017-02-09T08:53:14.000"
"64316",,"2017-02-09T08:53:14.000"
"64182","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"41469","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"63361","2017-02-09T08:05:00.000","2017-02-09T08:53:14.000"
"131482","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"54336","2017-02-09T05:57:00.000","2017-02-09T08:53:14.000"
"15955","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"104401",,"2017-02-09T08:53:14.000"
"40941","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"41475","2017-02-09T07:02:00.000","2017-02-09T08:53:14.000"
"41407","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"54337","2017-02-09T05:58:00.000","2017-02-09T08:53:14.000"
"131481","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"41422","2017-02-09T07:31:00.000","2017-02-09T08:53:14.000"
"64173","2017-02-09T06:12:00.000","2017-02-09T08:53:14.000"
"64177","2017-02-09T05:22:00.000","2017-02-09T08:53:14.000"
"64175","2017-02-09T06:14:00.000","2017-02-09T08:53:14.000"
"64178","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"55489","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"64174","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"41423","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"64176","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"41406","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"64172","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"40828","2017-02-09T07:11:00.000","2017-02-09T08:53:14.000"
"64180","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"54335","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"54334","2017-02-09T05:55:00.000","2017-02-09T08:53:14.000"
"63362","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"55490","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"64315",,"2017-02-09T08:53:14.000"
"64181","2017-02-09T07:57:00.000","2017-02-09T08:53:14.000"
"41474","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"40940","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"74375","2017-02-09T05:52:00.000","2017-02-09T08:53:14.000"
"77817","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"63363","2017-02-09T08:06:00.000","2017-02-09T08:53:14.000"
"64179","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"41470","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"76313","2017-02-09T08:06:00.000","2017-02-09T08:53:14.000"
"54230","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"76312","2017-02-09T07:51:00.000","2017-02-09T08:53:14.000"
"76309","2017-02-09T08:08:00.000","2017-02-09T08:53:14.000"
"63439",,"2017-02-09T08:53:14.000"
"76310","2017-02-09T08:08:00.000","2017-02-09T08:53:14.000"
"88338","2017-02-09T08:05:00.000","2017-02-09T08:53:14.000"
"76308","2017-02-09T08:07:00.000","2017-02-09T08:53:14.000"
"76315","2017-02-09T08:07:00.000","2017-02-09T08:53:14.000"
"85696",,"2017-02-09T08:53:14.000"
"85901",,"2017-02-09T08:53:14.000"
"76307","2017-02-09T08:07:00.000","2017-02-09T08:53:14.000"
"87504","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"76314","2017-02-09T08:07:00.000","2017-02-09T08:53:14.000"
"85695",,"2017-02-09T08:53:14.000"
"85902","2017-02-09T07:08:00.000","2017-02-09T08:53:14.000"
"85701","2017-02-09T05:46:00.000","2017-02-09T08:53:14.000"
"54332","2017-02-09T06:40:00.000","2017-02-09T08:53:14.000"
"54333","2017-02-09T06:40:00.000","2017-02-09T08:53:14.000"
"85702",,"2017-02-09T08:53:14.000"
"63364","2017-02-09T08:07:00.000","2017-02-09T08:53:14.000"
"74374","2017-02-09T05:53:00.000","2017-02-09T08:53:14.000"
"63319","2017-02-09T08:03:00.000","2017-02-09T08:53:14.000"
"54229","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"87316","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"59440","2017-02-09T08:14:00.000","2017-02-09T08:53:14.000"
"60894","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"61053","2017-02-09T06:35:00.000","2017-02-09T08:53:14.000"
"98714","2017-02-09T06:37:00.000","2017-02-09T08:53:14.000"
"95040","2017-02-09T06:55:00.000","2017-02-09T08:53:14.000"
"74417","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"35352","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"35351","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"95039","2017-02-09T06:57:00.000","2017-02-09T08:53:14.000"
"62030","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"98715","2017-02-09T06:59:00.000","2017-02-09T08:53:14.000"
"35457","2017-02-09T06:48:00.000","2017-02-09T08:53:14.000"
"95043",,"2017-02-09T08:53:14.000"
"35455","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"35490","2017-02-09T07:00:00.000","2017-02-09T08:53:14.000"
"35492","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"35494","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"60893","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"37979","2017-02-09T06:54:00.000","2017-02-09T08:53:14.000"
"37980",,"2017-02-09T08:53:14.000"
"105016",,"2017-02-09T08:53:14.000"
"95041","2017-02-09T06:55:00.000","2017-02-09T08:53:14.000"
"35460","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"35491","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"35459","2017-02-09T06:54:00.000","2017-02-09T08:53:14.000"
"35456","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"95042",,"2017-02-09T08:53:14.000"
"60891","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"74415","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"65602","2017-02-09T03:54:00.000","2017-02-09T08:53:14.000"
"74416","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"95108","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"60892","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"35350","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"35349","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"59748","2017-02-09T06:45:00.000","2017-02-09T08:53:14.000"
"95770","2017-02-09T06:46:00.000","2017-02-09T08:53:14.000"
"95769","2017-02-09T06:49:00.000","2017-02-09T08:53:14.000"
"59749",,"2017-02-09T08:53:14.000"
"35348","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"59439","2017-02-09T08:15:00.000","2017-02-09T08:53:14.000"
"60890","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"102914","2017-02-09T07:53:00.000","2017-02-09T08:53:14.000"
"84745",,"2017-02-09T08:53:14.000"
"84744","2017-02-09T06:51:00.000","2017-02-09T08:53:14.000"
"94997","2017-02-09T06:47:00.000","2017-02-09T08:53:14.000"
"35347","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"60932","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"87795","2017-02-09T07:12:00.000","2017-02-09T08:53:14.000"
"59446","2017-02-09T05:50:00.000","2017-02-09T08:53:14.000"
"61149","2017-02-09T08:02:00.000","2017-02-09T08:53:14.000"
"41947","2017-02-09T07:04:00.000","2017-02-09T08:53:14.000"
"60969","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"15746","2017-02-09T04:38:00.000","2017-02-09T08:53:14.000"
"60677","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"60968","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"59560","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"60970","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"98709","2017-02-09T08:06:00.000","2017-02-09T08:53:14.000"
"102106","2017-02-09T07:06:00.000","2017-02-09T08:53:14.000"
"61148","2017-02-09T08:03:00.000","2017-02-09T08:53:14.000"
"60967","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"60971","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"95026","2017-02-09T07:02:00.000","2017-02-09T08:53:14.000"
"42009","2017-02-09T07:08:00.000","2017-02-09T08:53:14.000"
"88026","2017-02-09T07:54:00.000","2017-02-09T08:53:14.000"
"95025","2017-02-09T08:05:00.000","2017-02-09T08:53:14.000"
"102107","2017-02-09T07:07:00.000","2017-02-09T08:53:14.000"
"95023","2017-02-09T07:00:00.000","2017-02-09T08:53:14.000"
"87796","2017-02-09T07:11:00.000","2017-02-09T08:53:14.000"
"169389","2017-02-09T07:08:00.000","2017-02-09T08:53:14.000"
"61150","2017-02-09T06:55:00.000","2017-02-09T08:53:14.000"
"87797","2017-02-09T07:10:00.000","2017-02-09T08:53:14.000"
"87933",,"2017-02-09T08:53:14.000"
"118391","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"87317","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"60679","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"59437","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"59436","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"36182","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"35346","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"101785","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"65112","2017-02-09T08:11:00.000","2017-02-09T08:53:14.000"
"35319",,"2017-02-09T08:53:14.000"
"101787","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"59558","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"59556","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"60678","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"59559","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"95024","2017-02-09T06:59:00.000","2017-02-09T08:53:14.000"
"59557","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"42007","2017-02-09T07:08:00.000","2017-02-09T08:53:14.000"
"169388",,"2017-02-09T08:53:14.000"
"101786","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"60965",,"2017-02-09T08:53:14.000"
"65111",,"2017-02-09T08:53:14.000"
"87318","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"60964","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"60680","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"60813","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"59555","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"59453",,"2017-02-09T08:53:14.000"
"35454","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"35301","2017-02-09T04:58:00.000","2017-02-09T08:53:14.000"
"35487","2017-02-09T07:00:00.000","2017-02-09T08:53:14.000"
"59671",,"2017-02-09T08:53:14.000"
"35303",,"2017-02-09T08:53:14.000"
"35488","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"59452",,"2017-02-09T08:53:14.000"
"95106","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"35302","2017-02-09T04:58:00.000","2017-02-09T08:53:14.000"
"35489","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"59798",,"2017-02-09T08:53:14.000"
"59670",,"2017-02-09T08:53:14.000"
"35486","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"59797",,"2017-02-09T08:53:14.000"
"59796","2017-02-09T08:52:00.000","2017-02-09T08:53:14.000"
"74411","2017-02-09T07:01:00.000","2017-02-09T08:53:14.000"
"74412",,"2017-02-09T08:53:14.000"
"35452","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"62060","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"35462","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"35485","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"74414","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"35451","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"35461","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"74413","2017-02-09T07:01:00.000","2017-02-09T08:53:14.000"
"35453","2017-02-09T07:00:00.000","2017-02-09T08:53:14.000"
"35300","2017-02-09T04:58:00.000","2017-02-09T08:53:14.000"
"35297",,"2017-02-09T08:53:14.000"
"35299","2017-02-09T04:59:00.000","2017-02-09T08:53:14.000"
"62058","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"36122","2017-02-09T03:54:00.000","2017-02-09T08:53:14.000"
"84742",,"2017-02-09T08:53:14.000"
"36123",,"2017-02-09T08:53:14.000"
"74418",,"2017-02-09T08:53:14.000"
"74419","2017-02-09T03:53:00.000","2017-02-09T08:53:14.000"
"84743","2017-02-09T06:51:00.000","2017-02-09T08:53:14.000"
"94998","2017-02-09T06:54:00.000","2017-02-09T08:53:14.000"
"94996","2017-02-09T06:47:00.000","2017-02-09T08:53:14.000"
"59795","2017-02-09T06:53:00.000","2017-02-09T08:53:14.000"
"36181","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"62059","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"59793","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"36180","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"59794","2017-02-09T06:31:00.000","2017-02-09T08:53:14.000"
"36171","2017-02-09T04:06:00.000","2017-02-09T08:53:14.000"
"35808","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"36177","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"36165",,"2017-02-09T08:53:14.000"
"35467",,"2017-02-09T08:53:14.000"
"35482","2017-02-09T04:11:00.000","2017-02-09T08:53:14.000"
"36158","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"100682","2017-02-09T05:24:00.000","2017-02-09T08:53:14.000"
"36175","2017-02-09T07:00:00.000","2017-02-09T08:53:14.000"
"35483","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"36167",,"2017-02-09T08:53:14.000"
"36168","2017-02-09T07:00:00.000","2017-02-09T08:53:14.000"
"35468","2017-02-09T06:46:00.000","2017-02-09T08:53:14.000"
"35481",,"2017-02-09T08:53:14.000"
"36125",,"2017-02-09T08:53:14.000"
"35811","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"36161",,"2017-02-09T08:53:14.000"
"36126",,"2017-02-09T08:53:14.000"
"15954","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"59184","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"35810","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"35466",,"2017-02-09T08:53:14.000"
"36159","2017-02-09T06:49:00.000","2017-02-09T08:53:14.000"
"36127",,"2017-02-09T08:53:14.000"
"36178","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"36124",,"2017-02-09T08:53:14.000"
"35809","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"36160","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"36169","2017-02-09T07:08:00.000","2017-02-09T08:53:14.000"
"35463","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"59185","2017-02-09T08:05:00.000","2017-02-09T08:53:14.000"
"35480","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"36176",,"2017-02-09T08:53:14.000"
"35465","2017-02-09T04:37:00.000","2017-02-09T08:53:14.000"
"64375",,"2017-02-09T08:53:14.000"
"63162","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"87510","2017-02-09T08:01:00.000","2017-02-09T08:53:14.000"
"41796","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"36405","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"116952","2017-02-09T04:16:00.000","2017-02-09T08:53:14.000"
"170966","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"105580","2017-02-09T07:56:00.000","2017-02-09T08:53:14.000"
"64373","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"41795","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"64374","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"36412","2017-02-09T07:20:00.000","2017-02-09T08:53:14.000"
"95033","2017-02-09T06:57:00.000","2017-02-09T08:53:14.000"
"35968","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"35969","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"36054","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"36055","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"93615","2017-02-09T04:12:00.000","2017-02-09T08:53:14.000"
"143644",,"2017-02-09T08:53:14.000"
"84627","2017-02-09T04:07:00.000","2017-02-09T08:53:14.000"
"41794","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"93613",,"2017-02-09T08:53:14.000"
"84628","2017-02-09T04:13:00.000","2017-02-09T08:53:14.000"
"35330",,"2017-02-09T08:53:14.000"
"61098",,"2017-02-09T08:53:14.000"
"93614",,"2017-02-09T08:53:14.000"
"61099","2017-02-09T04:13:00.000","2017-02-09T08:53:14.000"
"35967","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"64372","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"59183","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"35963","2017-02-09T04:16:00.000","2017-02-09T08:53:14.000"
"135892",,"2025-01-20T00:30:09.000"
"150895","2017-02-09T06:38:00.000","2017-02-09T08:53:14.000"
"116951","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"64371","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"65194",,"2017-02-09T08:53:14.000"
"35937","2017-02-09T06:38:00.000","2017-02-09T08:53:14.000"
"65197",,"2017-02-09T08:53:14.000"
"65196","2017-02-09T04:21:00.000","2017-02-09T08:53:14.000"
"65195","2017-02-09T04:22:00.000","2017-02-09T08:53:14.000"
"41793","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"95107","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"41792","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"41791","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"61100","2017-02-09T04:14:00.000","2017-02-09T08:53:14.000"
"36147",,"2017-02-09T08:53:14.000"
"88635","2017-02-09T04:23:00.000","2017-02-09T08:53:14.000"
"41790","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"40138","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"41789","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"88636","2017-02-09T04:23:00.000","2017-02-09T08:53:14.000"
"36148",,"2017-02-09T08:53:14.000"
"89833","2017-02-09T05:20:00.000","2017-02-09T08:53:14.000"
"40139","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"36053","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"61097",,"2017-02-09T08:53:14.000"
"61055","2017-02-09T04:03:00.000","2017-02-09T08:53:14.000"
"35235","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"35236","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"35237","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"36448","2017-02-09T08:24:00.000","2017-02-09T08:53:14.000"
"35233","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"35966","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"100680","2017-02-09T05:20:00.000","2017-02-09T08:53:14.000"
"149198",,"2017-02-09T08:53:14.000"
"36052","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"35234","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"35965","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"36447","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"124316",,"2017-02-09T08:53:14.000"
"60988",,"2017-02-09T08:53:14.000"
"50520","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"60987",,"2017-02-09T08:53:14.000"
"60989",,"2017-02-09T08:53:14.000"
"59229","2017-02-09T06:19:00.000","2017-02-09T08:53:14.000"
"151311",,"2017-02-09T08:53:14.000"
"36066","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"60990","2017-02-09T05:30:00.000","2017-02-09T08:53:14.000"
"36446","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"151293","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"151289","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"84629","2017-02-09T04:08:00.000","2017-02-09T08:53:14.000"
"35232","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"35329",,"2017-02-09T08:53:14.000"
"35328","2017-02-09T06:23:00.000","2017-02-09T08:53:14.000"
"89832","2017-02-09T06:19:00.000","2017-02-09T08:53:14.000"
"84630","2017-02-09T08:08:00.000","2017-02-09T08:53:14.000"
"35244","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"35231","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"60992","2017-02-09T06:18:00.000","2017-02-09T08:53:14.000"
"60993","2017-02-09T08:06:00.000","2017-02-09T08:53:14.000"
"84631","2017-02-09T08:06:00.000","2017-02-09T08:53:14.000"
"60995","2017-02-09T04:09:00.000","2017-02-09T08:53:14.000"
"60991","2017-02-09T06:25:00.000","2017-02-09T08:53:14.000"
"35964","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"151302","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"101436",,"2017-02-09T08:53:14.000"
"59182","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"151306","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"151303","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"35327","2017-02-09T06:22:00.000","2017-02-09T08:53:14.000"
"36419","2017-02-09T06:22:00.000","2017-02-09T08:53:14.000"
"36418","2017-02-09T06:27:00.000","2017-02-09T08:53:14.000"
"62222",,"2017-02-09T08:53:14.000"
"60979","2017-02-09T04:40:00.000","2017-02-09T08:53:14.000"
"62258",,"2017-02-09T08:53:14.000"
"62217",,"2017-02-09T08:53:14.000"
"60978","2017-02-09T04:08:00.000","2017-02-09T08:53:14.000"
"59181","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"35520","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"60980",,"2017-02-09T08:53:14.000"
"35518","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"35515","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"35561","2017-02-09T04:26:00.000","2017-02-09T08:53:14.000"
"60981","2017-02-09T06:45:00.000","2017-02-09T08:53:14.000"
"35519","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"62259","2017-02-09T04:41:00.000","2017-02-09T08:53:14.000"
"35589","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"35560","2017-02-09T04:27:00.000","2017-02-09T08:53:14.000"
"100681","2017-02-09T08:01:00.000","2017-02-09T08:53:14.000"
"60977","2017-02-09T04:07:00.000","2017-02-09T08:53:14.000"
"60976","2017-02-09T04:07:00.000","2017-02-09T08:53:14.000"
"62260","2017-02-09T04:45:00.000","2017-02-09T08:53:14.000"
"62286","2017-02-09T07:22:00.000","2017-02-09T08:53:14.000"
"91397","2017-02-09T04:41:00.000","2017-02-09T08:53:14.000"
"91395","2017-02-09T05:42:00.000","2017-02-09T08:53:14.000"
"35563","2017-02-09T06:47:00.000","2017-02-09T08:53:14.000"
"35562","2017-02-09T05:41:00.000","2017-02-09T08:53:14.000"
"35516","2017-02-09T06:48:00.000","2017-02-09T08:53:14.000"
"61157","2017-02-09T06:50:00.000","2017-02-09T08:53:14.000"
"59228","2017-02-09T08:01:00.000","2017-02-09T08:53:14.000"
"35514","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"35517","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"61170","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"61156","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"96825","2017-02-09T05:43:00.000","2017-02-09T08:53:14.000"
"60905","2017-02-09T05:39:00.000","2017-02-09T08:53:14.000"
"79141","2017-02-09T05:33:00.000","2017-02-09T08:53:14.000"
"61171","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"87547","2017-02-09T05:36:00.000","2017-02-09T08:53:14.000"
"61161","2017-02-09T06:49:00.000","2017-02-09T08:53:14.000"
"60676","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"61168",,"2017-02-09T08:53:14.000"
"35512","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"35564",,"2017-02-09T08:53:14.000"
"61155","2017-02-09T06:45:00.000","2017-02-09T08:53:14.000"
"61166","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
